Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM4549,Radio,Fashion,Penang,414860.0,314612.0,794110.0,41490.0,0.7714,5104.0,0.7692,924731.0,2.78,38.0,16/7/2023,24/11/2023,5.0,1.0,High
CAM4550,TV,Health,Johor,,176859.0,536817.0,10446.0,0.3996,8006.0,,8219415.089,4.61,139.0,,10/12/2023,1.0,,Low
CAM4551,Radio,Automotive,Sabah,143507.0,355002.0,8925.0,47220.0,0.0474,6869.0,0.6274,34966.0,1.61,,30/3/2023,9/11/2023,3.0,5.0,High
CAM4552,Billboard,Electronics,Sarawak,118382.0,31347.0,389038.0,,0.6923,3375.0,0.808,1066148.0,0.77,124.0,15/1/2023,30/6/2023,18.42217547,4.0,High
CAM4553,Social Media,Fashion,Kuala Lumpur,252308.0,365039.0,471670.0,20798.0,0.9117,,0.9508,454966.0,0.89,209.0,6/7/2023,23/12/2023,5.0,6.0,Medium
CAM4554,Billboard,Electronics,Johor,320018.0,175591.0,191659.0,48672.0,0.9741,5325.0,0.9966,675888.0,3.73,190.0,4/10/2023,17/4/2023,3.0,3.0,High
CAM4555,Email,Groceries,Johor,303610.0,244353.0,40611.0,12862.0,0.9912,146.0,0.4814,354676.0,2.9,29.0,13/2/2023,4/11/2023,1.0,2.0,Medium
CAM4556,Radio,Health,Penang,399148.0,445601.0,903454.0,44040.0,0.7335,3760.0,0.0765,113639.0,4.0,233.0,8/4/2023,24/10/2023,1.0,7.0,Low
CAM4557,Billboard,Electronics,Sabah,380502.0,191463.0,259735.0,16180.0,0.6597,9996.0,0.3777,933461.0,3.61,275.0,5/4/2023,9/9/2023,46.05543868,2.0,Low
CAM4558,TV,Electronics,Sabah,357386.0,189611.0,316562.0,25609.0,0.4559,233.0,0.4134,599527.0,1.01,347.0,13/5/2023,3/6/2023,4.0,4.0,High
CAM4559,Email,Groceries,Sabah,80284.0,413277.0,752008.0,20934.0,0.1198,5023.0,0.0606,,0.36,352.0,11/4/2023,31/1/2023,3.0,1.0,Low
CAM4560,Social Media,Automotive,Penang,437550.0,36395.0,444759.0,35805.0,0.5926,9779.0,0.4832,815661.0,1.34,197.0,4/3/2023,27/1/2023,5.0,2.0,High
CAM4561,Radio,Automotive,Johor,425159.0,,108009.0,,0.5704,8945.0,0.2735,622405.0,4.1,278.0,12/10/2023,26/2/2023,5.0,2.0,Medium
CAM4562,Email,Electronics,Sarawak,492577.0,178779.0,368156.0,41425.0,0.4567,8165.0,1.478533726,500104.0,3.24,4.0,14/11/2023,19/5/2023,5.0,4.0,Medium
CAM4563,Billboard,Automotive,Sarawak,391517.0,187497.0,345526.0,974.0,0.7201,3834.0,0.3509,31003.0,,324.0,1/9/2023,6/3/2023,3.0,2.0,High
CAM4564,Billboard,Fashion,Sabah,128761.0,104716.0,913940.0,2816.0,0.618,8233.0,0.9827,315710.0,0.17,,22/7/2023,1/1/2023,1.0,5.0,Medium
CAM4565,Radio,Electronics,Sarawak,148408.0,386154.0,180763.0,10749.0,0.5401,9373.0,0.2272,484424.0,4.08,346.0,23/2/2023,30/10/2023,4.0,6.0,Medium
CAM4566,Radio,Fashion,Kuala Lumpur,456088.0,382990.0,710184.0,24501.0,,9871.0,0.7209,804101.0,3.96,84.0,21/5/2023,6/11/2023,2.0,1.0,Medium
CAM4567,TV,Fashion,Sarawak,3787274.535,225563.0,,,0.7673,9127.0,0.6551,348578.0,3.39,127.0,4/2/2023,16/3/2023,2.0,10.0,Low
CAM4568,Social Media,Fashion,Sabah,485305.0,213469.0,572056.0,29487.0,0.9006,9638.0,0.0522,193383.0,3.13,232.0,2/10/2023,5/4/2023,3.0,4.0,Low
CAM4569,Radio,Groceries,Sarawak,123510.0,218964.0,31803.0,22087.0,,7823.0,0.2172,864816.0,2.74,269.0,17/10/2023,24/10/2023,4.0,2.0,Low
CAM4570,Billboard,Health,Kuala Lumpur,295370.0,379245.0,,36769.0,0.5226,1393.0,0.5989,419576.0,1.47,91.0,4/5/2023,29/5/2023,2.0,,Low
CAM4571,TV,Fashion,Sarawak,288250.0,229360.0,872074.0,35411.0,0.682,4163.0,0.5137,733759.0,2.41,293.0,23/8/2023,27/7/2023,3.0,,Medium
CAM4572,TV,Automotive,Malacca,,2765790.0,9598160.0,9360.0,,9583.0,0.1969,4817440.0,2.56,124.0,24/9/2023,28/10/2023,2.0,2.0,High
CAM4573,Billboard,Fashion,Penang,400349.0,309837.0,665421.0,4631.0,0.0936,9109.0,0.6483,767982.0,1.87,59.0,4/9/2023,19/5/2023,5.0,1.0,Medium
CAM4574,Email,Automotive,Sarawak,366889.0,416562.0,325817.0,19741.0,0.5734,5975.0,0.5082,699209.0,4.62,300.0,1/11/2023,25/3/2023,,5.0,Low
CAM4575,TV,Electronics,Johor,402922.0,,458466.0,,0.4324,2329.0,0.7795,354580.0,0.74,157.0,30/4/2023,13/1/2023,3.0,6.0,Medium
CAM4576,Email,Groceries,Kuala Lumpur,326000.0,,599478.0,1964.0,,3710.0,0.121,438210.0,1.37,288.0,21/10/2023,5/3/2023,3.0,10.0,Low
CAM4577,Radio,Fashion,Sarawak,443407.0,16977.0,85550.0,,,,0.5545,,2.51,,3/3/2023,17/4/2023,1.0,,Medium
CAM4578,Billboard,Fashion,Johor,200741.0,6710.0,419456.0,34821.0,0.7347,6662.0,0.0036,,0.19,341.0,27/10/2023,22/5/2023,5.0,2.0,Medium
CAM4579,Radio,Groceries,Sabah,127046.0,10143.0,146152.0,36111.0,0.5751,8661.0,0.8706,532493.0,0.05,254.0,14/10/2023,1/12/2023,46.05543868,35.56597975,High
CAM4580,TV,Groceries,Johor,482689.0,38823.0,438697.0,48245.0,0.7358,6136.0,,105992.0,2.11,41.0,11/12/2023,27/7/2023,,4.0,High
CAM4581,Social Media,Electronics,Sarawak,237094.0,42539.0,848660.0,22623.0,0.0931,2114.0,,612233.0,1.67,256.0,2/10/2023,19/2/2023,,9.0,Medium
CAM4582,Radio,Health,,212365.0,187670.0,34761.0,30706.0,0.5493,1600.0,0.3849,868286.0,4.9,226.0,11/12/2023,3/2/2023,4.0,6.0,Medium
CAM4583,TV,Electronics,Johor,,426702.0,902428.0,35437.0,,392.0,0.9045,995734.0,2.97,262.0,13/12/2023,25/12/2023,5.0,2.0,Low
CAM4584,Billboard,Automotive,Sabah,,,713499.0,14654.0,0.2213,6823.0,0.2336,690878.0,,,23/6/2023,6/6/2023,46.05543868,7.0,High
CAM4585,,Groceries,Kuala Lumpur,101702.0,299881.0,431312.0163,14466.0,0.6946,,0.3373,,3.85,260.0,8/3/2023,17/10/2023,1.0,4.0,Low
CAM4586,Social Media,,Kuala Lumpur,321188.0,155078.0,846403.0,33538.0,0.7422,7536.0,0.4616,15113.0,2.42,112.0,15/7/2023,30/12/2023,1.0,7.0,Low
CAM4587,Billboard,Electronics,Sabah,273635.0,434144.0,57554.0,13946.0,0.9137,7728.0,0.3333,243046.0,,221.0,26/5/2023,7/1/2023,4.0,1.0,Medium
CAM4588,Radio,Electronics,Sarawak,165518.0,429901.0,375024.0,,0.2881,1963.0,0.8648,104414.0,2.82,189.0,26/9/2023,1/1/2023,5.0,9.0,High
CAM4589,Email,Groceries,Sabah,434013.0,267390.0,588144.0,23413.0,0.5348,3666.0,0.4785,251813.0,29.52600444,7.0,12/11/2023,27/10/2023,3.0,7.0,Medium
CAM4590,Email,Electronics,Sabah,334069.0,93522.0,278930.0,41210.0,0.7852,3449.0,0.5517,813364.0,1.21,61.0,12/5/2023,22/6/2023,1.0,10.0,Low
CAM4591,Email,Automotive,Sabah,344606.0,416415.0,327940.0,,0.0612,8475.0,0.5553,869511.0932,2.61,37.0,10/12/2023,22/9/2023,4.0,,Low
CAM4592,Social Media,Automotive,Penang,30034.0,116777.0,514555.0,28610.0,0.2196,9597.0,0.8925,317985.0,2.69,21.0,30/5/2023,18/3/2023,4.0,4.0,High
CAM4593,Billboard,Electronics,Sabah,351085.0,80601.0,307936.0,,0.2012,3574.0,0.5658,875903.0,0.1,324.0,11/3/2023,17/4/2023,5.0,1.0,Low
CAM4594,Social Media,Health,Sabah,106203.0,326078.0,,997.0,0.5895,4120.0,0.8,676149.0,3.78,6.0,28/11/2023,9/9/2023,5.0,10.0,Low
CAM4595,Social Media,Health,Sarawak,260994.0,213413.0,408016.0,15405.0,0.4979,2596.0,0.9025,696753.0,23.82279231,247.0,9/5/2023,29/6/2023,1.0,6.0,Medium
CAM4596,TV,Automotive,Penang,152233.0,427137.0,352651.0,47070.0,0.5845,6299.0,0.359,508004.0,4.76,363.0,26/9/2023,21/5/2023,5.0,2.0,Medium
CAM4597,TV,Automotive,Sabah,2166758.771,293199.0,,10888.0,0.0361,,0.4299,197713.0,1.17,211.0,13/2/2023,28/2/2023,1.0,10.0,High
CAM4598,Billboard,Fashion,Sarawak,130651.0,445514.0,467585.0,13649.0,0.2766,8880.0,0.3182,589519.0,0.47,345.0,20/1/2023,23/3/2023,4.0,6.0,Low
CAM4599,Billboard,Health,Malacca,2848970.0,140290.0,99916600.0,34661.0,0.6757,9068.0,0.9891,3136350.0,1.87,51.0,20/5/2023,10/3/2023,3.0,9.0,Low
CAM4600,Billboard,,Penang,268345.0,92147.0,257616.0,780.0,0.3757,3705.0,0.0597,235658.0,3.15,61.0,5/7/2023,21/10/2023,1.0,10.0,Low
CAM4601,Radio,Electronics,Sarawak,337224.0,288534.0,605435.0,20445.0,0.5562,,0.7095,5892495.952,2.13,148.0,24/8/2023,5/2/2023,4.0,8.0,High
CAM4602,Email,Automotive,Johor,238303.0,310746.0,133964.0,2737.0,0.5181,3727.0,0.0395,32230.0,0.11,17.0,2/8/2023,30/3/2023,2.0,,Low
CAM4603,Billboard,Groceries,Sabah,203870.0,76436.0,354047.0,609.0,0.0634,5586.0,0.6808,103026.0,3.68,154.0,5/9/2023,14/12/2023,4.0,,Low
CAM4604,,Electronics,Sarawak,376843.0,177844.0,985201.0,7443.0,,6268.0,0.305,88654.0,3.61,10.0,26/4/2023,5/1/2023,1.0,4.0,High
CAM4605,Billboard,Groceries,Kuala Lumpur,441526.0,63407.0,390457.0,32267.0,0.1254,1091.0,0.5839,885535.0,1.19,315.0,13/4/2023,9/6/2023,5.0,3.0,
CAM4606,TV,Groceries,Johor,1732329.504,42894.0,976185.0,3399.0,0.1033,7912.0,,814308.0,4.6,172.0,31/10/2023,16/3/2023,5.0,10.0,High
CAM4607,,Automotive,Johor,437811.0,161418.0,842136.0,46482.0,,4353.0,0.2984,466121.0,24.65451075,256.0,16/8/2023,31/10/2023,1.0,10.0,Medium
CAM4608,Billboard,Electronics,,340331.0,,633704.0,,0.7469,6349.0,0.4533,2583579.647,,358.0,21/7/2023,6/2/2023,2.0,10.0,Medium
CAM4609,Social Media,Health,Sarawak,30106.0,15022.0,146080.0,12008.0,0.5556,8096.0,0.0825,492727.0,1.93,206.0,,3/9/2023,5.0,4.0,Medium
CAM4610,Radio,Groceries,Kuala Lumpur,468208.0,282253.0,,32720.0,0.2166,3815.0,0.0541,758760.0,4.0,335.0,23/3/2023,8/9/2023,3.0,,High
CAM4611,Billboard,Electronics,Penang,150851.0,,956088.0,28252.0,,60618.27307,0.3031,883977.0,28.33783524,183.0,26/5/2023,23/5/2023,2.0,6.0,Medium
CAM4612,TV,Electronics,Penang,497854.0,213305.0,260147.0,18102.0,0.8839,5523.0,0.5792,171680.0,2.24,272.0,20/10/2023,6/1/2023,4.0,6.0,Low
CAM4613,,Automotive,Kuala Lumpur,169319.0,316740.0,702052.0,48612.0,0.7805,7821.0,0.2897,506412.0,3.29,89.0,4/1/2023,1/9/2023,2.0,,Low
CAM4614,Billboard,Health,Sabah,34338.0,216568.0,367255.0,40881.0,0.5361,8305.0,0.3169,340418.0,1.6,147.0,25/2/2023,18/1/2023,2.0,5.0,Medium
CAM4615,Radio,Groceries,Sarawak,347753.0,100921.0,397375.0,17022.0,0.3601,273.0,0.2411,348985.0,1.78,64.0,29/1/2023,28/2/2023,2.0,10.0,Low
CAM4616,Radio,Electronics,Sabah,,,633582.0,48656.0,0.0264,2167.0,0.7772,627840.0,1.62,693.3020482,28/5/2023,28/12/2023,1.0,5.0,Low
CAM4617,Radio,Automotive,Sabah,318643.0,,716367.0,37455.0,0.3637,4863.0,0.2952,619863.0,,254.0,27/6/2023,31/10/2023,3.0,2.0,Low
CAM4618,Radio,Electronics,Sarawak,196658.0,257068.0,817847.0,20494.0,0.0085,6791.0,0.2221,796497.0,0.02,61.0,30/4/2023,11/7/2023,,3.0,High
CAM4619,,Fashion,Sabah,127777.0,449929.0,416030.0,,0.9579,7623.0,,878131.0,2.67,361.0,20/5/2023,19/12/2023,2.0,8.0,High
CAM4620,Billboard,Fashion,Sarawak,359255.0,38993.0,798611.0,21653.0,0.0072,6996.0,0.3893,41408.0,0.68,132.0,17/7/2023,12/1/2023,3.0,2.0,Medium
CAM4621,TV,Fashion,Sabah,20815.0,,,,0.2911,2563.0,0.2288,863350.0,24.00101769,333.0,27/7/2023,7/3/2023,2.0,1.0,Medium
CAM4622,Radio,Fashion,Sarawak,480802.0,363325.0,896659.0,35939.0,,7428.0,0.6786,402288.0,3.19,121.0,8/10/2023,31/12/2023,5.0,4.0,Medium
CAM4623,Social Media,Groceries,Penang,126957.0,107615.0,33238.0,5972.0,0.9116,341.0,0.8842,133219.0,4.08,266.0,24/3/2023,5/8/2023,4.0,8.0,Medium
CAM4624,Email,Automotive,Sarawak,18190.0,442621.0,645276.0,21876.0,0.798,7033.0,0.3925,957439.0,0.01,136.0,21/4/2023,6/4/2023,3.0,10.0,Low
CAM4625,Email,Groceries,Sarawak,,184036.0,307988.0,,0.657,,0.0686,780667.0,3.55,159.0,6/7/2023,26/12/2023,2.0,2.0,High
CAM4626,Radio,Health,Sabah,447438.0,81131.0,858109.0,47575.0,0.3811,8479.0,0.8621,308834.0,14.97093183,358.0,10/1/2023,22/3/2023,2.0,10.0,Low
CAM4627,Email,Groceries,Sarawak,466131.0,351631.0,559004.0,49281.0,0.0596,1628.0,0.8491,472403.0,3.12,133.0,27/1/2023,11/1/2023,1.0,6.0,Medium
CAM4628,Social Media,Automotive,Penang,217058.0,286943.0,851054.0,15589.0,0.4852,5049.0,0.9651,193974.0,4.89,331.0,4/12/2023,,5.0,3.0,Medium
CAM4629,Social Media,Groceries,Kuala Lumpur,,150526.0,638548.0,49605.0,0.9604,6927.0,0.914,692508.0,3.12,,18/5/2023,14/10/2023,3.0,10.0,Low
CAM4630,Radio,Automotive,Johor,175587.0,23298.0,715666.0,46926.0,0.1068,4696.0,0.0944,22959.0,4.23,129.0,6/5/2023,12/2/2023,4.0,4.0,Low
CAM4631,Radio,Automotive,Kuala Lumpur,496713.0,279153.0,,43560.0,0.1805,8893.0,0.1431,26765.0,1.95,151.0,,30/1/2023,2.0,8.0,Low
CAM4632,Email,Electronics,Sabah,174957.0,23877.0,104592.0,14938.0,0.2585,9936.0,0.1727,837423.0,2.8,,8/2/2023,15/5/2023,5.0,6.0,Medium
CAM4633,Email,Groceries,Sarawak,288303.0,99853.0,38498.0,,0.7675,6178.0,0.3918,623573.0,27.26848297,129.0,24/5/2023,22/2/2023,4.0,4.0,Medium
CAM4634,Billboard,Electronics,Johor,,322598.0,148542.0,45587.0,0.8968,6408.0,0.318,258887.0,0.51,337.0,11/2/2023,6/9/2023,5.0,6.0,Medium
CAM4635,Email,Automotive,Sabah,131776.0,392761.0,758481.0,43849.0,0.0809,501.0,0.594,248066.0,4.58,304.0,1/1/2024,11/10/2023,3.0,7.0,High
CAM4636,Email,Automotive,Malacca,,2976450.0,6767920.0,11740.0,0.5607,4435.0,0.1349,,3.06,243.0,25/10/2023,10/9/2023,1.0,8.0,Medium
CAM4637,TV,Fashion,,218063.0,204716.0,,14324.0,0.2565,8664.0,0.6026,386062.0,2.24,246.0,24/1/2023,25/9/2023,5.0,6.0,Low
CAM4638,Radio,Automotive,Johor,408709.0,35348.0,,,0.6145,7089.0,0.9421,350580.0,4.57,273.0,3/5/2023,7/11/2023,5.0,1.0,High
CAM4639,Billboard,Electronics,Sarawak,356767.0,121924.0,88483.0,42410.0,0.7145,,0.1687,629906.0,4.27,204.0,27/9/2023,16/9/2023,1.0,7.0,High
CAM4640,Billboard,Automotive,Kuala Lumpur,353980.0,233143.0,816644.0,44927.0,0.9271,5324.0,0.1204,548786.0,2.7,12.0,10/8/2023,29/5/2023,1.0,,Low
CAM4641,Billboard,Groceries,Sabah,447455.0,90879.0,,25514.0,0.3987,6832.0,0.5377,810000.0,2.82,145.0,2/4/2023,26/3/2023,4.0,2.0,Low
CAM4642,Social Media,Electronics,Johor,275604.0,401763.0,35002.0,49394.0,0.2805,8892.0,0.0575,,1.24,181.0,12/12/2023,8/4/2023,2.0,4.0,High
CAM4643,Email,Automotive,Kuala Lumpur,408645.0,353689.0,219146.0,41096.0,0.4799,4726.0,0.5011,741937.0,3.37,133.0,28/7/2023,7/5/2023,1.0,1.0,High
CAM4644,Radio,Automotive,Sarawak,,142327.0,835814.0,32553.0,0.7753,,0.0255,273627.0,,261.0,16/4/2023,9/6/2023,4.0,9.0,Low
CAM4645,Billboard,Fashion,Sabah,489371.0,185774.0,8005388.112,30937.0,,863.0,0.9888,254118.0,1.23,171.0,15/3/2023,,1.0,2.0,Medium
CAM4646,,Fashion,Kuala Lumpur,221787.0,28706.0,868004.0,327.0,0.2334,3287.0,0.7606,993875.0,,324.0,24/3/2023,8/6/2023,4.0,8.0,Low
CAM4647,Email,Health,Sarawak,425650.0,,821666.0,10389.0,0.1359,1736.0,0.9087,496272.0,0.86,199.0,28/3/2023,6/3/2023,1.0,10.0,Medium
CAM4648,Radio,Health,Kuala Lumpur,290194.0,222983.0,314739.0,17333.0,0.1396,4339.0,0.2867,434207.0,0.99,276.0,23/1/2023,24/1/2023,5.0,5.0,High
CAM4649,Email,Electronics,Kuala Lumpur,,204968.0,741837.0,8373.0,0.7351,3537.0,0.2847,,2.04,157.0,13/3/2023,17/12/2023,1.0,2.0,Low
CAM4650,TV,Automotive,Sabah,306835.0,120288.0,159895.0,101449.843,0.8322,30229.07335,0.3048,953203.0,3.82,82.0,29/9/2023,29/6/2023,2.0,4.0,Medium
CAM4651,Billboard,Health,Johor,358975.0,120318.0,746924.0,2627.0,0.4135,8273.0,0.847,805309.0,2.53,188.0,6/6/2023,22/7/2023,4.0,6.0,
CAM4652,TV,Electronics,Kuala Lumpur,422884.0,366549.0,991761.0,,0.4572,8442.0,0.9158,552161.0,4.76,315.0,22/1/2023,6/11/2023,36.84435094,,High
CAM4653,Email,Health,Sabah,325720.0,,165726.0,8298.0,0.8212,7818.0,0.956,922860.0,3.47,148.0,27/2/2023,19/8/2023,2.0,10.0,Low
CAM4654,Social Media,Automotive,Johor,424210.0,37063.0,846094.0,16347.0,0.8226,7294.0,0.9481,205097.0,3.36,177.0,19/10/2023,12/4/2023,1.0,6.0,High
CAM4655,Social Media,Health,Johor,968813.8279,218506.0,952543.0,5695.0,0.8444,,0.0961,253678.0,2.06,250.0,17/1/2023,6/4/2023,,6.0,Medium
CAM4656,Email,Groceries,Sabah,457252.0,273439.0,939697.0,43391.0,0.8301,5807.0,0.6752,159120.0,4.72,7.0,17/3/2023,14/6/2023,5.0,10.0,Medium
CAM4657,TV,Automotive,Kuala Lumpur,56725.0,320589.0,800454.0,39703.0,0.7713,7166.0,0.9681,588850.0,3.3,76.0,7/11/2023,18/8/2023,2.0,,High
CAM4658,Social Media,Groceries,Sabah,407684.0,371617.0,206523.0,3809.0,0.5099,3660.0,0.5463,382173.0,0.92,190.0,29/6/2023,18/5/2023,5.0,10.0,Low
CAM4659,Social Media,Groceries,Kuala Lumpur,207686.0,198081.0,,23768.0,8.831647945,,0.5407,820607.0,2.16,67.0,30/11/2023,20/9/2023,5.0,9.0,Medium
CAM4660,Radio,,Kuala Lumpur,207639.0,411796.0,366173.0,24574.0,0.541,141.0,0.1964,293075.0,1.48,326.0,4/8/2023,,4.0,8.0,Low
CAM4661,Radio,Health,Penang,413920.0,281014.0,4780625.909,36922.0,0.4529,5973.0,0.9019,606363.0,2.88,,1/2/2023,22/8/2023,1.0,2.0,Medium
CAM4662,Social Media,Fashion,Sabah,499801.0,109995.0,935478.0,17172.0,0.0301,7737.0,0.5581,905282.0,4.19,306.0,20/1/2023,6/9/2023,,1.0,High
CAM4663,Billboard,Groceries,Sabah,408763.0,131273.0,675725.0,6880.0,,5898.0,0.849,750486.0,,273.0,23/9/2023,9/10/2023,4.0,4.0,Medium
CAM4664,TV,Groceries,Sabah,256144.0,381878.0,232439.0,8154.0,0.7443,7003.0,0.9765,401188.0,2.4,74.0,2/7/2023,25/3/2023,2.0,6.0,Medium
CAM4665,Billboard,Electronics,Johor,163370.0,,12231.0,33259.0,,9231.0,,574857.0,0.69,122.0,19/4/2023,20/4/2023,5.0,,Low
CAM4666,TV,Automotive,,426903.0,271364.0,801000.0,29883.0,0.9809,3614.0,0.5912,952951.0,1.76,46.0,11/1/2023,15/2/2023,5.0,6.0,Medium
CAM4667,TV,Groceries,Penang,,52788.0,218089.0,42585.0,0.5494,7844.0,0.275,70328.0,0.05,147.0,9/6/2023,31/3/2023,5.0,8.0,Low
CAM4668,Social Media,Electronics,Johor,205891.0,286683.0,116200.0,43533.0,0.1908,6781.0,0.0965,704747.0,2.25,265.0,13/2/2023,,,3.0,Low
CAM4669,Social Media,Health,Sarawak,118537.0,310816.0,723313.0,2185.0,0.1261,9635.0,0.2427,829697.0,3.17,122.0,12/7/2023,20/8/2023,,8.0,High
CAM4670,Email,Automotive,Sarawak,,74921.0,926598.0,23573.0,0.9784,8627.0,0.3281,858184.0,0.45,295.0,31/8/2023,24/5/2023,1.0,,Low
CAM4671,Billboard,Automotive,Sabah,455021.0,,34099.0,17781.0,0.2582,7430.0,0.2191,208681.0,3.61,87.0,18/3/2023,30/10/2023,1.0,9.0,Medium
CAM4672,,,Sabah,,376020.0,1575151.746,28854.0,0.9258,780.0,4.292349669,667589.0,,264.0,23/9/2023,5/12/2023,3.0,3.0,Medium
CAM4673,Social Media,Electronics,Kuala Lumpur,340959.0,,754106.0,21729.0,0.4758,,,26449.0,2.45,300.0,,,,3.0,Medium
CAM4674,Email,Health,Johor,,432108.0,428910.0,22076.0,0.7924,3124.0,0.295,242915.0,,256.0,11/11/2023,9/5/2023,5.0,4.0,Low
CAM4675,Radio,Fashion,Sabah,414862.0,232253.0,996713.0,25724.0,0.9933,,0.2685,242485.0,4.96,328.0,27/8/2023,17/8/2023,3.0,9.0,Low
CAM4676,Social Media,Electronics,Sarawak,405570.0,311170.0,,3029.0,0.0715,3595.0,0.3652,741325.0,0.75,206.0,,31/7/2023,3.0,1.0,High
CAM4677,TV,Fashion,Kuala Lumpur,86768.0,419221.0,380672.0,39271.0,0.6017,3010.0,0.0435,252412.0,4.8,189.0,,25/10/2023,2.0,7.0,Medium
CAM4678,Email,Electronics,Johor,379461.0,17482.0,395948.0,39153.0,0.7271,8699.0,0.2853,822946.0,,178.0,22/10/2023,24/6/2023,2.0,,High
CAM4679,Social Media,Electronics,Sarawak,,62420.0,430510.0,,0.4724,2481.0,0.5822,864119.0,2.68,132.0,12/2/2023,30/9/2023,5.0,4.0,High
CAM4680,Social Media,Health,Kuala Lumpur,93774.0,236050.0,2089870.618,1310.0,,4476.0,0.4434,532408.0,3.71,199.0,16/1/2023,23/3/2023,1.0,4.0,Medium
CAM4681,Email,Automotive,Sarawak,347104.0,153877.0,,1239.0,0.7262,137.0,0.1358,,,124.0,11/5/2023,17/12/2023,,2.0,High
CAM4682,Social Media,Groceries,Johor,185582.0,294779.0,736782.0,,0.7881,7211.0,0.3133,809818.0,1.96,168.0,2/5/2023,27/11/2023,2.0,4.0,Medium
CAM4683,TV,Automotive,Sabah,713837.8758,306192.0,578922.0,3892.0,0.532,1423.0,0.7209,,1.68,74.0,3/6/2023,19/5/2023,2.0,9.0,High
CAM4684,TV,Automotive,Sarawak,935114.9464,437490.0,683642.0,36413.0,0.8265,1574.0,0.3158,358780.0,4.73,118.0,4/3/2023,4/8/2023,,8.0,Medium
CAM4685,TV,Automotive,Johor,,23988.0,992687.0,48986.0,0.7861,4582.0,0.258,916275.0,2.37,,13/5/2023,10/1/2023,3.0,10.0,Low
CAM4686,Social Media,Fashion,Sarawak,382077.0,424606.0,713165.0,6569.0,0.2013,3235.0,0.1257,264107.0,1.49,287.0,15/8/2023,23/7/2023,5.0,6.0,High
CAM4687,Email,Fashion,Penang,424935.0,195171.0,350553.0,37644.0,0.1229,66.0,0.2344,418576.0,2.94,304.0,18/6/2023,6/8/2023,4.0,9.0,Medium
CAM4688,Billboard,Groceries,,343022.0,329518.0,6702872.324,35749.0,0.3906,217.0,0.1061,756471.0,0.96,332.0,20/4/2023,1/10/2023,3.0,10.0,Low
CAM4689,Billboard,Electronics,Sabah,107972.0,,537479.0,,0.0794,1752.0,1.50451198,,4.16,6.0,6/8/2023,21/1/2023,1.0,6.0,Low
CAM4690,,Health,Kuala Lumpur,167128.0,402858.0,877517.0,37006.0,0.5164,1952.0,0.3386,784060.0,0.06,271.0,10/2/2023,8/10/2023,3.0,8.0,Medium
CAM4691,Social Media,Electronics,Kuala Lumpur,427699.0,170218.0,407277.0,49937.0,0.7317,5347.0,0.942,2809.0,3.76,89.0,27/2/2023,14/5/2023,5.0,3.0,Medium
CAM4692,Billboard,Fashion,Sarawak,440393.0,254925.0,376836.0,17262.0,0.3725,8286.0,0.8931,216524.0,2.38,134.0,8/9/2023,28/12/2023,1.0,6.0,Medium
CAM4693,Radio,Automotive,Johor,226938.0,275405.0,422747.0,33357.0,0.28,4552.0,0.7872,543457.0,2.37,205.0,25/10/2023,,2.0,7.0,Medium
CAM4694,Email,Electronics,Penang,,413200.0,84411.0,44503.0,0.6934,3415.0,0.5723,56551.0,3.34,64.0,18/12/2023,24/7/2023,2.0,8.0,Medium
CAM4695,Billboard,Health,Sabah,493946.0,7498.0,971940.0,,0.1669,1092.0,0.7104,800692.0,4.74,24.0,11/7/2023,1/3/2023,4.0,9.0,High
CAM4696,Social Media,Electronics,Kuala Lumpur,410987.0,301909.0,330811.0,40711.0,0.6167,7181.0,0.0686,708869.0,0.42,29.0,18/11/2023,30/4/2023,4.0,3.0,Medium
CAM4697,Email,Groceries,Johor,468503.0,220343.0,277452.0,45825.0,0.512,9138.0,0.8552,404074.0,2.06,103.0,11/8/2023,,2.0,1.0,Low
CAM4698,Social Media,Groceries,Penang,77984.0,3441053.79,716226.0,33498.0,0.5459,,0.306,852981.0,3.72,78.0,28/2/2023,8/10/2023,5.0,7.0,Medium
CAM4699,Radio,Health,Penang,274582.0,,161904.0,27010.0,0.5928,4099.0,0.7169,757591.0,1.05,331.0,3/10/2023,22/9/2023,5.0,3.0,
CAM4700,TV,Automotive,Kuala Lumpur,310429.0,249568.0,199894.0,45933.0,0.7963,8996.0,0.9801,,,256.0,18/1/2023,7/7/2023,3.0,9.0,High
CAM4701,Social Media,Electronics,Sabah,329346.0,59349.0,308910.0,,0.4045,6456.0,0.072,248956.0,0.01,47.0,24/1/2023,3/6/2023,1.0,4.0,Medium
CAM4702,Radio,Automotive,Sarawak,330769.0,10790.0,500772.0,38405.0,0.9501,7860.0,,,1.5,67.0,3/6/2023,18/9/2023,2.0,4.0,Medium
CAM4703,Email,Fashion,Penang,85907.0,242751.0,797788.0,10233.0,,4679.0,0.9419,683997.0,3.98,185.0,10/6/2023,15/11/2023,4.0,,Medium
CAM4704,Social Media,Groceries,Penang,249856.0,411273.0,175943.0,,0.1626,6504.0,0.025,799651.0,0.54,251.0,6/8/2023,4/4/2023,5.0,2.0,Low
